time	x	z	theta_m[deg]	theta[deg]	dx	dz	dtheta_m[deg]	dtheta[deg]	r	torque	hand2bar	
1.166	0	0	-575.455	-75.8441	0	0	-545.455	-311.802	-0.0162915	0	10
1.167	0	0	-576	-76.1549	0	0	-545.455	-309.861	-0.0161803	0	10
1.168	0	0	-576.545	-76.4638	0	0	-545.455	-307.917	-0.0160677	0	10
1.169	0	0	-577.091	-76.7707	0	0	-545.455	-305.971	-0.0159536	0	10
1.17	0	0	-577.636	-77.0757	0	0	-545.455	-304.022	-0.015838	0	10
1.171	0	0	-578.182	-77.3788	0	0	-545.455	-302.07	-0.0157211	0	10
1.172	0	0	-578.727	-77.6799	0	0	-545.455	-300.116	-0.0156027	0	10
1.173	0	0	-579.273	-77.979	0	0	-545.455	-298.161	-0.0154828	0	10
1.174	0	0	-579.818	-78.2762	0	0	-545.455	-296.202	-0.0153616	0	10
1.175	0	0	-580.364	-78.5714	0	0	-545.455	-294.242	-0.015239	0	10
1.176	0	0	-580.909	-78.8647	0	0	-545.455	-292.28	-0.015115	0	10
1.177	0	0	-581.455	-79.156	0	0	-545.455	-290.316	-0.0149896	0	10
1.178	0	0	-582	-79.4453	0	0	-545.455	-288.351	-0.0148629	0	10
1.179	0	0	-582.545	-79.7327	0	0	-545.455	-286.383	-0.0147348	0	10
1.18	0	0	-583.091	-80.0181	0	0	-545.455	-284.414	-0.0146054	0	10
1.181	0	0	-583.636	-80.3015	0	0	-545.455	-282.444	-0.0144747	0	10
1.182	0	0	-584.182	-80.583	0	0	-545.455	-280.472	-0.0143426	0	10
1.183	0	0	-584.727	-80.8624	0	0	-545.455	-278.499	-0.0142093	0	10
1.184	0	0	-585.273	-81.14	0	0	-545.455	-276.524	-0.0140747	0	10
1.185	0	0	-585.818	-81.4155	0	0	-545.455	-274.549	-0.0139388	0	10
1.186	0	0	-586.364	-81.689	0	0	-545.455	-272.572	-0.0138016	0	10
1.187	0	0	-586.909	-81.9606	0	0	-545.455	-270.594	-0.0136632	0	10
1.188	0	0	-587.455	-82.2302	0	0	-545.455	-268.616	-0.0135235	0	10
1.189	0	0	-588	-82.4979	0	0	-545.455	-266.636	-0.0133826	0	10
1.19	0	0	-588.545	-82.7635	0	0	-545.455	-264.656	-0.0132405	0	10
1.191	0	0	-589.091	-83.0272	0	0	-545.455	-262.675	-0.0130972	0	10
1.192	0	0	-589.636	-83.2889	0	0	-545.455	-260.694	-0.0129527	0	10
1.193	0	0	-590.182	-83.5486	0	0	-545.455	-258.712	-0.0128071	0	10
1.194	0	0	-590.727	-83.8063	0	0	-545.455	-256.729	-0.0126602	0	10
1.195	0	0	-591.273	-84.062	0	0	-545.455	-254.746	-0.0125123	0	10
1.196	0	0	-591.818	-84.3158	0	0	-545.455	-252.763	-0.0123632	0	10
1.197	0	0	-592.364	-84.5675	0	0	-545.455	-250.78	-0.012213	0	10
1.198	0	0	-592.909	-84.8173	0	0	-545.455	-248.796	-0.0120616	0	10
1.199	0	0	-593.455	-85.0651	0	0	-545.455	-246.813	-0.0119092	0	10
1.2	0	0	-594	-85.311	0	0	-545.455	-244.829	-0.0117557	0	10
1.201	0	0	-594.545	-85.5548	0	0	-545.455	-242.845	-0.0116011	0	10
1.202	0	0	-595.091	-85.7967	0	0	-545.455	-240.862	-0.0114455	0	10
1.203	0	0	-595.636	-86.0365	0	0	-545.455	-238.878	-0.0112889	0	10
1.204	0	0	-596.182	-86.2744	0	0	-545.455	-236.895	-0.0111312	0	10
1.205	0	0	-596.727	-86.5103	0	0	-545.455	-234.912	-0.0109725	0	10
1.206	0	0	-597.273	-86.7442	0	0	-545.455	-232.93	-0.0108128	0	10
1.207	0	0	-597.818	-86.9762	0	0	-545.455	-230.948	-0.0106522	0	10
1.208	0	0	-598.364	-87.2061	0	0	-545.455	-228.966	-0.0104905	0	10
1.209	0	0	-598.909	-87.4341	0	0	-545.455	-226.985	-0.0103279	0	10
1.21	0	0	-599.455	-87.6601	0	0	-545.455	-225.004	-0.0101644	0	10
1.211	0	0	-600	-87.8841	0	0	-545.455	-223.024	-0.01	0	10
1.212	0	0	-600.545	-88.1061	0	0	-545.455	-221.045	-0.00983466	0	10
1.213	0	0	-601.091	-88.3262	0	0	-545.455	-219.066	-0.00966843	0	10
1.214	0	0	-601.636	-88.5443	0	0	-545.455	-217.089	-0.00950132	0	10
1.215	0	0	-602.182	-88.7604	0	0	-545.455	-215.112	-0.00933335	0	10
1.216	0	0	-602.727	-88.9745	0	0	-545.455	-213.136	-0.00916453	0	10
1.217	0	0	-603.273	-89.1867	0	0	-545.455	-211.161	-0.00899488	0	10
1.218	0	0	-603.818	-89.3968	0	0	-545.455	-209.187	-0.00882442	0	10
1.219	0	0	-604.364	-89.605	0	0	-545.455	-207.214	-0.00865316	0	10
1.22	0	0	-604.909	-89.8113	0	0	-545.455	-205.242	-0.00848111	0	10
1.221	0	0	-605.455	-90.0155	0	0	-545.455	-203.271	-0.0083083	0	10
1.222	0	0	-606	-90.2178	0	0	-545.455	-201.301	-0.00813473	0	10
1.223	0	0	-606.545	-90.4181	0	0	-545.455	-199.333	-0.00796043	0	10
1.224	0	0	-607.091	-90.6165	0	0	-545.455	-197.366	-0.0077854	0	10
1.225	0	0	-607.636	-90.8128	0	0	-545.455	-195.4	-0.00760967	0	10
1.226	0	0	-608.182	-91.0073	0	0	-545.455	-193.435	-0.00743325	0	10
1.227	0	0	-608.727	-91.1997	0	0	-545.455	-191.472	-0.00725615	0	10
1.228	0	0	-609.273	-91.3902	0	0	-545.455	-189.51	-0.0070784	0	10
1.229	0	0	-609.818	-91.5787	0	0	-545.455	-187.55	-0.00690001	0	10
1.23	0	0	-610.364	-91.7653	0	0	-545.455	-185.591	-0.00672099	0	10
1.231	0	0	-610.909	-91.9499	0	0	-545.455	-183.634	-0.00654136	0	10
1.232	0	0	-611.455	-92.1326	0	0	-545.455	-181.679	-0.00636114	0	10
1.233	0	0	-612	-92.3133	0	0	-545.455	-179.724	-0.00618034	0	10
1.234	0	0	-612.545	-92.492	0	0	-545.455	-177.772	-0.00599898	0	10
1.235	0	0	-613.091	-92.6688	0	0	-545.455	-175.821	-0.00581708	0	10
1.236	0	0	-613.636	-92.8437	0	0	-545.455	-173.872	-0.00563465	0	10
1.237	0	0	-614.182	-93.0166	0	0	-545.455	-171.925	-0.00545171	0	10
1.238	0	0	-614.727	-93.1875	0	0	-545.455	-169.979	-0.00526828	0	10
1.239	0	0	-615.273	-93.3565	0	0	-545.455	-168.035	-0.00508437	0	10
1.24	0	0	-615.818	-93.5236	0	0	-545.455	-166.093	-0.00489999	0	10
1.241	0	0	-616.364	-93.6887	0	0	-545.455	-164.153	-0.00471518	0	10
1.242	0	0	-616.909	-93.8519	0	0	-545.455	-162.215	-0.00452994	0	10
1.243	0	0	-617.455	-94.0131	0	0	-545.455	-160.278	-0.00434428	0	10
1.244	0	0	-618	-94.1725	0	0	-545.455	-158.344	-0.00415823	0	10
1.245	0	0	-618.545	-94.3298	0	0	-545.455	-156.411	-0.00397181	0	10
1.246	0	0	-619.091	-94.4853	0	0	-545.455	-154.48	-0.00378502	0	10
1.247	0	0	-619.636	-94.6388	0	0	-545.455	-152.551	-0.0035979	0	10
1.248	0	0	-620.182	-94.7904	0	0	-545.455	-150.625	-0.00341044	0	10
1.249	0	0	-620.727	-94.94	0	0	-545.455	-148.7	-0.00322268	0	10
1.25	0	0	-621.273	-95.0878	0	0	-545.455	-146.777	-0.00303463	0	10
1.251	0	0	-621.818	-95.2336	0	0	-545.455	-144.856	-0.0028463	0	10
1.252	0	0	-622.364	-95.3775	0	0	-545.455	-142.938	-0.00265771	0	10
1.253	0	0	-622.909	-95.5195	0	0	-545.455	-141.021	-0.00246888	0	10
1.254	0	0	-623.455	-95.6595	0	0	-545.455	-139.106	-0.00227983	0	10
1.255	0	0	-624	-95.7977	0	0	-545.455	-137.194	-0.00209057	0	10
1.256	0	0	-624.545	-95.9339	0	0	-545.455	-135.284	-0.00190112	0	10
1.257	0	0	-625.091	-96.0683	0	0	-545.455	-133.376	-0.0017115	0	10
1.258	0	0	-625.636	-96.2007	0	0	-545.455	-131.47	-0.00152172	0	10
1.259	0	0	-626.182	-96.3312	0	0	-545.455	-129.566	-0.00133181	0	10
1.26	0	0	-626.727	-96.4598	0	0	-545.455	-127.664	-0.00114178	0	10
1.261	0	0	-627.273	-96.5865	0	0	-545.455	-125.764	-0.000951638	0	10
1.262	0	0	-627.818	-96.7113	0	0	-545.455	-123.867	-0.000761414	0	10
1.263	0	0	-628.364	-96.8343	0	0	-545.455	-121.972	-0.000571121	0	10
1.264	0	0	-628.909	-96.9553	0	0	-545.455	-120.079	-0.000380776	0	10
1.265	0	0	-629.455	-97.0744	0	0	-545.455	-118.188	-0.000190397	0	10
1.266	0	0	-630	-97.1917	0	0	-545.455	-116.299	1.23488e-15	0	10
1.267	0	0	-630.545	-97.307	0	0	-545.455	-114.413	0.000190397	0	10
1.268	0	0	-631.091	-97.4205	0	0	-545.455	-112.529	0.000380776	0	10
1.269	0	0	-631.636	-97.5321	0	0	-545.455	-110.647	0.000571121	0	10
1.27	0	0	-632.182	-97.6418	0	0	-545.455	-108.767	0.000761414	0	10
1.271	0	0	-632.727	-97.7496	0	0	-545.455	-106.889	0.000951638	0	10
1.272	0	0	-633.273	-97.8556	0	0	-545.455	-105.014	0.00114178	0	10
1.273	0	0	-633.818	-97.9596	0	0	-545.455	-103.141	0.00133181	0	10
1.274	0	0	-634.364	-98.0618	0	0	-545.455	-101.27	0.00152172	0	10
1.275	0	0	-634.909	-98.1622	0	0	-545.455	-99.4015	0.0017115	0	10
1.276	0	0	-635.455	-98.2606	0	0	-545.455	-97.535	0.00190112	0	10
1.277	0	0	-636	-98.3572	0	0	-545.455	-95.6708	0.00209057	0	10
1.278	0	0	-636.545	-98.452	0	0	-545.455	-93.8088	0.00227983	0	10
1.279	0	0	-637.091	-98.5449	0	0	-545.455	-91.949	0.00246888	0	10
1.28	0	0	-637.636	-98.6359	0	0	-545.455	-90.0914	0.00265771	0	10
1.281	0	0	-638.182	-98.7251	0	0	-545.455	-88.2361	0.0028463	0	10
1.282	0	0	-638.727	-98.8124	0	0	-545.455	-86.3829	0.00303463	0	10
1.283	0	0	-639.273	-98.8978	0	0	-545.455	-84.5319	0.00322268	0	10
1.284	0	0	-639.818	-98.9814	0	0	-545.455	-82.6831	0.00341044	0	10
1.285	0	0	-640.364	-99.0632	0	0	-545.455	-80.8365	0.0035979	0	10
1.286	0	0	-640.909	-99.1431	0	0	-545.455	-78.9921	0.00378502	0	10
1.287	0	0	-641.455	-99.2212	0	0	-545.455	-77.1498	0.00397181	0	10
1.288	0	0	-642	-99.2974	0	0	-545.455	-75.3097	0.00415823	0	10
1.289	0	0	-642.545	-99.3718	0	0	-545.455	-73.4717	0.00434428	0	10
1.29	0	0	-643.091	-99.4443	0	0	-545.455	-71.6359	0.00452994	0	10
1.291	0	0	-643.636	-99.5151	0	0	-545.455	-69.8022	0.00471518	0	10
1.292	0	0	-644.182	-99.5839	0	0	-545.455	-67.9706	0.00489999	0	10
1.293	0	0	-644.727	-99.651	0	0	-545.455	-66.1412	0.00508437	0	10
1.294	0	0	-645.273	-99.7162	0	0	-545.455	-64.3138	0.00526828	0	10
1.295	0	0	-645.818	-99.7796	0	0	-545.455	-62.4885	0.00545171	0	10
1.296	0	0	-646.364	-99.8412	0	0	-545.455	-60.6653	0.00563465	0	10
1.297	0	0	-646.909	-99.901	0	0	-545.455	-58.8442	0.00581708	0	10
1.298	0	0	-647.455	-99.9589	0	0	-545.455	-57.0251	0.00599898	0	10
1.299	0	0	-648	-100.015	0	0	-545.455	-55.208	0.00618034	0	10
1.3	0	0	-648.545	-100.069	0	0	-545.455	-53.3929	0.00636114	0	10
1.301	0	0	-649.091	-100.122	0	0	-545.455	-51.5799	0.00654136	0	10
1.302	0	0	-649.636	-100.172	0	0	-545.455	-49.7688	0.00672099	0	10
1.303	0	0	-650.182	-100.221	0	0	-545.455	-47.9597	0.00690001	0	10
1.304	0	0	-650.727	-100.268	0	0	-545.455	-46.1526	0.0070784	0	10
1.305	0	0	-651.273	-100.314	0	0	-545.455	-44.3474	0.00725615	0	10
1.306	0	0	-651.818	-100.357	0	0	-545.455	-42.5441	0.00743325	0	10
1.307	0	0	-652.364	-100.399	0	0	-545.455	-40.7427	0.00760967	0	10
1.308	0	0	-652.909	-100.439	0	0	-545.455	-38.9432	0.0077854	0	10
1.309	0	0	-653.455	-100.477	0	0	-545.455	-37.1456	0.00796043	0	10
1.31	0	0	-654	-100.513	0	0	-545.455	-35.3499	0.00813473	0	10
1.311	0	0	-654.545	-100.547	0	0	-545.455	-33.5559	0.0083083	0	10
1.312	0	0	-655.091	-100.58	0	0	-545.455	-31.7638	0.00848111	0	10
1.313	0	0	-655.636	-100.611	0	0	-545.455	-29.9734	0.00865316	0	10
1.314	0	0	-656.182	-100.64	0	0	-545.455	-28.1849	0.00882442	0	10
1.315	0	0	-656.727	-100.667	0	0	-545.455	-26.398	0.00899488	0	10
1.316	0	0	-657.273	-100.693	0	0	-545.455	-24.6129	0.00916453	0	10
1.317	0	0	-657.818	-100.716	0	0	-545.455	-22.8296	0.00933335	0	10
1.318	0	0	-658.364	-100.738	0	0	-545.455	-21.0479	0.00950132	0	10
1.319	0	0	-658.909	-100.759	0	0	-545.455	-19.2678	0.00966843	0	10
1.32	0	0	-659.455	-100.777	0	0	-545.455	-17.4894	0.00983466	0	10
1.321	0	0	-660	-100.794	0	0	-545.455	-15.7127	0.01	0	10
1.322	0	0	-660.545	-100.808	0	0	-545.455	-13.9375	0.0101644	0	10
1.323	0	0	-661.091	-100.821	0	0	-545.455	-12.1639	0.0103279	0	10
1.324	0	0	-661.636	-100.833	0	0	-545.455	-10.3918	0.0104905	0	10
1.325	0	0	-662.182	-100.842	0	0	-545.455	-8.6213	0.0106522	0	10
1.326	0	0	-662.727	-100.85	0	0	-545.455	-6.85228	0.0108128	0	10
1.327	0	0	-663.273	-100.856	0	0	-545.455	-5.08474	0.0109725	0	10
1.328	0	0	-663.818	-100.86	0	0	-545.455	-3.31865	0.0111312	0	10
1.329	0	0	-664.364	-100.863	0	0	-545.455	-1.55399	0.0112889	0	10
1.33	0	0	-664.909	-100.863	0	0	-545.455	0.209266	0.0114455	0	10
1.331	0	0	-665.455	-100.862	0	0	-545.455	1.97114	0.0116011	0	10
1.332	0	0	-666	-100.859	0	0	-545.455	3.73166	0.0117557	0	10
1.333	0	0	-666.545	-100.855	0	0	-545.455	5.49085	0.0119092	0	10
1.334	0	0	-667.091	-100.848	0	0	-545.455	7.24874	0.0120616	0	10
1.335	0	0	-667.636	-100.84	0	0	-545.455	9.00536	0.012213	0	10
1.336	0	0	-668.182	-100.83	0	0	-545.455	10.7607	0.0123632	0	10
1.337	0	0	-668.727	-100.819	0	0	-545.455	12.5149	0.0125123	0	10
1.338	0	0	-669.273	-100.805	0	0	-545.455	14.2678	0.0126602	0	10
1.339	0	0	-669.818	-100.79	0	0	-545.455	16.0196	0.0128071	0	10
1.34	0	0	-670.364	-100.773	0	0	-545.455	17.7702	0.0129527	0	10
1.341	0	0	-670.909	-100.755	0	0	-545.455	19.5197	0.0130972	0	10
1.342	0	0	-671.455	-100.734	0	0	-545.455	21.2681	0.0132405	0	10
1.343	0	0	-672	-100.712	0	0	-545.455	23.0155	0.0133826	0	10
1.344	0	0	-672.545	-100.688	0	0	-545.455	24.7618	0.0135235	0	10
1.345	0	0	-673.091	-100.662	0	0	-545.455	26.5071	0.0136632	0	10
1.346	0	0	-673.636	-100.635	0	0	-545.455	28.2515	0.0138016	0	10
1.347	0	0	-674.182	-100.606	0	0	-545.455	29.9949	0.0139388	0	10
1.348	0	0	-674.727	-100.575	0	0	-545.455	31.7373	0.0140747	0	10
1.349	0	0	-675.273	-100.543	0	0	-545.455	33.4789	0.0142093	0	10
1.35	0	0	-675.818	-100.508	0	0	-545.455	35.2196	0.0143426	0	10
1.351	0	0	-676.364	-100.472	0	0	-545.455	36.9595	0.0144747	0	10
1.352	0	0	-676.909	-100.434	0	0	-545.455	38.6985	0.0146054	0	10
1.353	0	0	-677.455	-100.395	0	0	-545.455	40.4368	0.0147348	0	10
1.354	0	0	-678	-100.353	0	0	-545.455	42.1744	0.0148629	0	10
1.355	0	0	-678.545	-100.31	0	0	-545.455	43.9112	0.0149896	0	10
1.356	0	0	-679.091	-100.266	0	0	-545.455	45.6473	0.015115	0	10
1.357	0	0	-679.636	-100.219	0	0	-545.455	47.3827	0.015239	0	10
1.358	0	0	-680.182	-100.171	0	0	-545.455	49.1175	0.0153616	0	10
1.359	0	0	-680.727	-100.121	0	0	-545.455	50.8517	0.0154828	0	10
1.36	0	0	-681.273	-100.069	0	0	-545.455	52.5853	0.0156027	0	10
1.361	0	0	-681.818	-100.016	0	0	-545.455	54.3184	0.0157211	0	10
1.362	0	0	-682.364	-99.9604	0	0	-545.455	56.0509	0.015838	0	10
1.363	0	0	-682.909	-99.9035	0	0	-545.455	57.783	0.0159536	0	10
1.364	0	0	-683.455	-99.8449	0	0	-545.455	59.5146	0.0160677	0	10
1.365	0	0	-684	-99.7845	0	0	-545.455	61.2457	0.0161803	0	10
1.366	0	0	-684.545	-99.7224	0	0	-545.455	62.9765	0.0162915	0	10
1.367	0	0	-685.091	-99.6585	0	0	-545.455	64.7068	0.0164012	0	10
1.368	0	0	-685.636	-99.593	0	0	-545.455	66.4369	0.0165094	0	10
1.369	0	0	-686.182	-99.5257	0	0	-545.455	68.1666	0.0166162	0	10
1.37	0	0	-686.727	-99.4566	0	0	-545.455	69.896	0.0167214	0	10
1.371	0	0	-687.273	-99.3859	0	0	-545.455	71.6251	0.0168251	0	10
1.372	0	0	-687.818	-99.3134	0	0	-545.455	73.354	0.0169272	0	10
1.373	0	0	-688.364	-99.2392	0	0	-545.455	75.0827	0.0170279	0	10
1.374	0	0	-688.909	-99.1632	0	0	-545.455	76.8113	0.017127	0	10
1.375	0	0	-689.455	-99.0856	0	0	-545.455	78.5396	0.0172245	0	10
1.376	0	0	-690	-99.0061	0	0	-545.455	80.2679	0.0173205	0	10
1.377	0	0	-690.545	-98.925	0	0	-545.455	81.9961	0.0174149	0	10
1.378	0	0	-691.091	-98.8422	0	0	-545.455	83.7242	0.0175078	0	10
1.379	0	0	-691.636	-98.7576	0	0	-545.455	85.4522	0.017599	0	10
1.38	0	0	-692.182	-98.6712	0	0	-545.455	87.1803	0.0176887	0	10
1.381	0	0	-692.727	-98.5832	0	0	-545.455	88.9084	0.0177767	0	10
1.382	0	0	-693.273	-98.4934	0	0	-545.455	90.6365	0.0178631	0	10
1.383	0	0	-693.818	-98.4019	0	0	-545.455	92.3647	0.017948	0	10
1.384	0	0	-694.364	-98.3087	0	0	-545.455	94.093	0.0180312	0	10
1.385	0	0	-694.909	-98.2137	0	0	-545.455	95.8214	0.0181127	0	10
1.386	0	0	-695.455	-98.1171	0	0	-545.455	97.55	0.0181926	0	10
1.387	0	0	-696	-98.0186	0	0	-545.455	99.2787	0.0182709	0	10
1.388	0	0	-696.545	-97.9185	0	0	-545.455	101.008	0.0183475	0	10
1.389	0	0	-697.091	-97.8166	0	0	-545.455	102.737	0.0184225	0	10
1.39	0	0	-697.636	-97.713	0	0	-545.455	104.466	0.0184958	0	10
1.391	0	0	-698.182	-97.6077	0	0	-545.455	106.196	0.0185674	0	10
1.392	0	0	-698.727	-97.5006	0	0	-545.455	107.926	0.0186373	0	10
1.393	0	0	-699.273	-97.3918	0	0	-545.455	109.657	0.0187055	0	10
1.394	0	0	-699.818	-97.2813	0	0	-545.455	111.387	0.0187721	0	10
1.395	0	0	-700.364	-97.1691	0	0	-545.455	113.119	0.0188369	0	10
1.396	0	0	-700.909	-97.0551	0	0	-545.455	114.85	0.0189	0	10
1.397	0	0	-701.455	-96.9394	0	0	-545.455	116.582	0.0189614	0	10
1.398	0	0	-702	-96.8219	0	0	-545.455	118.315	0.0190211	0	10
1.399	0	0	-702.545	-96.7027	0	0	-545.455	120.048	0.0190791	0	10
1.4	0	0	-703.091	-96.5818	0	0	-545.455	121.781	0.0191353	0	10
1.401	0	0	-703.636	-96.4592	0	0	-545.455	123.515	0.0191899	0	10
1.402	0	0	-704.182	-96.3348	0	0	-545.455	125.25	0.0192426	0	10
1.403	0	0	-704.727	-96.2087	0	0	-545.455	126.985	0.0192937	0	10
1.404	0	0	-705.273	-96.0808	0	0	-545.455	128.72	0.0193429	0	10
1.405	0	0	-705.818	-95.9512	0	0	-545.455	130.457	0.0193905	0	10
1.406	0	0	-706.364	-95.8199	0	0	-545.455	132.194	0.0194362	0	10
1.407	0	0	-706.909	-95.6869	0	0	-545.455	133.931	0.0194802	0	10
1.408	0	0	-707.455	-95.5521	0	0	-545.455	135.67	0.0195225	0	10
1.409	0	0	-708	-95.4155	0	0	-545.455	137.409	0.019563	0	10
1.41	0	0	-708.545	-95.2772	0	0	-545.455	139.149	0.0196017	0	10
1.411	0	0	-709.091	-95.1372	0	0	-545.455	140.889	0.0196386	0	10
1.412	0	0	-709.636	-94.9955	0	0	-545.455	142.63	0.0196737	0	10
1.413	0	0	-710.182	-94.852	0	0	-545.455	144.373	0.0197071	0	10
1.414	0	0	-710.727	-94.7067	0	0	-545.455	146.115	0.0197387	0	10
1.415	0	0	-711.273	-94.5597	0	0	-545.455	147.859	0.0197684	0	10
1.416	0	0	-711.818	-94.411	0	0	-545.455	149.604	0.0197964	0	10
1.417	0	0	-712.364	-94.2605	0	0	-545.455	151.349	0.0198226	0	10
1.418	0	0	-712.909	-94.1083	0	0	-545.455	153.095	0.019847	0	10
1.419	0	0	-713.455	-93.9543	0	0	-545.455	154.843	0.0198696	0	10
1.42	0	0	-714	-93.7986	0	0	-545.455	156.591	0.0198904	0	10
1.421	0	0	-714.545	-93.6411	0	0	-545.455	158.34	0.0199094	0	10
1.422	0	0	-715.091	-93.4819	0	0	-545.455	160.09	0.0199266	0	10
1.423	0	0	-715.636	-93.321	0	0	-545.455	161.841	0.019942	0	10
1.424	0	0	-716.182	-93.1582	0	0	-545.455	163.593	0.0199556	0	10
1.425	0	0	-716.727	-92.9938	0	0	-545.455	165.345	0.0199674	0	10
1.426	0	0	-717.273	-92.8276	0	0	-545.455	167.099	0.0199773	0	10
1.427	0	0	-717.818	-92.6596	0	0	-545.455	168.854	0.0199855	0	10
1.428	0	0	-718.364	-92.4898	0	0	-545.455	170.61	0.0199918	0	10
1.429	0	0	-718.909	-92.3184	0	0	-545.455	172.367	0.0199964	0	10
1.43	0	0	-719.455	-92.1451	0	0	-545.455	174.125	0.0199991	0	10
1.431	0	0	-720	-91.9701	0	0	-545.455	175.884	0.02	0	10
1.432	0	0	-720.545	-91.7933	0	0	-545.455	177.644	0.0199991	0	10
1.433	0	0	-721.091	-91.6148	0	0	-545.455	179.405	0.0199964	0	10
1.434	0	0	-721.636	-91.4345	0	0	-545.455	181.168	0.0199918	0	10
1.435	0	0	-722.182	-91.2525	0	0	-545.455	182.931	0.0199855	0	10
1.436	0	0	-722.727	-91.0687	0	0	-545.455	184.696	0.0199773	0	10
1.437	0	0	-723.273	-90.8831	0	0	-545.455	186.461	0.0199674	0	10
1.438	0	0	-723.818	-90.6957	0	0	-545.455	188.228	0.0199556	0	10
1.439	0	0	-724.364	-90.5066	0	0	-545.455	189.996	0.019942	0	10
1.44	0	0	-724.909	-90.3158	0	0	-545.455	191.765	0.0199266	0	10
1.441	0	0	-725.455	-90.1231	0	0	-545.455	193.535	0.0199094	0	10
1.442	0	0	-726	-89.9287	0	0	-545.455	195.306	0.0198904	0	10
1.443	0	0	-726.545	-89.7325	0	0	-545.455	197.078	0.0198696	0	10
1.444	0	0	-727.091	-89.5345	0	0	-545.455	198.852	0.019847	0	10
1.445	0	0	-727.636	-89.3348	0	0	-545.455	200.626	0.0198226	0	10
1.446	0	0	-728.182	-89.1333	0	0	-545.455	202.402	0.0197964	0	10
1.447	0	0	-728.727	-88.93	0	0	-545.455	204.179	0.0197684	0	10
1.448	0	0	-729.273	-88.7249	0	0	-545.455	205.957	0.0197387	0	10
1.449	0	0	-729.818	-88.5181	0	0	-545.455	207.736	0.0197071	0	10
1.45	0	0	-730.364	-88.3094	0	0	-545.455	209.517	0.0196737	0	10
1.451	0	0	-730.909	-88.099	0	0	-545.455	211.298	0.0196386	0	10
1.452	0	0	-731.455	-87.8868	0	0	-545.455	213.081	0.0196017	0	10
1.453	0	0	-732	-87.6729	0	0	-545.455	214.864	0.019563	0	10
1.454	0	0	-732.545	-87.4571	0	0	-545.455	216.649	0.0195225	0	10
1.455	0	0	-733.091	-87.2396	0	0	-545.455	218.435	0.0194802	0	10
1.456	0	0	-733.636	-87.0202	0	0	-545.455	220.222	0.0194362	0	10
1.457	0	0	-734.182	-86.7991	0	0	-545.455	222.011	0.0193905	0	10
1.458	0	0	-734.727	-86.5762	0	0	-545.455	223.8	0.0193429	0	10
1.459	0	0	-735.273	-86.3515	0	0	-545.455	225.59	0.0192937	0	10
1.46	0	0	-735.818	-86.125	0	0	-545.455	227.382	0.0192426	0	10
1.461	0	0	-736.364	-85.8968	0	0	-545.455	229.174	0.0191899	0	10
1.462	0	0	-736.909	-85.6667	0	0	-545.455	230.968	0.0191353	0	10
1.463	0	0	-737.455	-85.4348	0	0	-545.455	232.762	0.0190791	0	10
1.464	0	0	-738	-85.2012	0	0	-545.455	234.558	0.0190211	0	10
1.465	0	0	-738.545	-84.9657	0	0	-545.455	236.355	0.0189614	0	10
1.466	0	0	-739.091	-84.7285	0	0	-545.455	238.153	0.0189	0	10
1.467	0	0	-739.636	-84.4894	0	0	-545.455	239.951	0.0188369	0	10
1.468	0	0	-740.182	-84.2486	0	0	-545.455	241.751	0.0187721	0	10
1.469	0	0	-740.727	-84.0059	0	0	-545.455	243.551	0.0187055	0	10
1.47	0	0	-741.273	-83.7615	0	0	-545.455	245.353	0.0186373	0	10
1.471	0	0	-741.818	-83.5152	0	0	-545.455	247.155	0.0185674	0	10
1.472	0	0	-742.364	-83.2671	0	0	-545.455	248.959	0.0184958	0	10
1.473	0	0	-742.909	-83.0173	0	0	-545.455	250.763	0.0184225	0	10
1.474	0	0	-743.455	-82.7656	0	0	-545.455	252.568	0.0183475	0	10
1.475	0	0	-744	-82.5121	0	0	-545.455	254.374	0.0182709	0	10
1.476	0	0	-744.545	-82.2569	0	0	-545.455	256.181	0.0181926	0	10
1.477	0	0	-745.091	-81.9998	0	0	-545.455	257.988	0.0181127	0	10
1.478	0	0	-745.636	-81.7409	0	0	-545.455	259.796	0.0180312	0	10
1.479	0	0	-746.182	-81.4802	0	0	-545.455	261.605	0.017948	0	10
1.48	0	0	-746.727	-81.2177	0	0	-545.455	263.415	0.0178631	0	10
1.481	0	0	-747.273	-80.9534	0	0	-545.455	265.225	0.0177767	0	10
1.482	0	0	-747.818	-80.6872	0	0	-545.455	267.036	0.0176887	0	10
1.483	0	0	-748.364	-80.4193	0	0	-545.455	268.848	0.017599	0	10
1.484	0	0	-748.909	-80.1495	0	0	-545.455	270.66	0.0175078	0	10
1.485	0	0	-749.455	-79.878	0	0	-545.455	272.473	0.0174149	0	10
1.486	0	0	-750	-79.6046	0	0	-545.455	274.286	0.0173205	0	10
1.487	0	0	-750.545	-79.3294	0	0	-545.455	276.1	0.0172245	0	10
1.488	0	0	-751.091	-79.0524	0	0	-545.455	277.914	0.017127	0	10
1.489	0	0	-751.636	-78.7736	0	0	-545.455	279.728	0.0170279	0	10
1.49	0	0	-752.182	-78.4929	0	0	-545.455	281.543	0.0169272	0	10
1.491	0	0	-752.727	-78.2105	0	0	-545.455	283.358	0.0168251	0	10
1.492	0	0	-753.273	-77.9262	0	0	-545.455	285.173	0.0167214	0	10
